transaction_id,customer_id,transaction_date,channel,store_id,payment_method,n_items,total_units,gross_amount,discount_amount,net_amount,is_return
T240506,C11854,2026-01-08,Online Web,ONLINE,Mobile Banking,1,2,100.86,30.26,70.6,0
T240507,C11854,2026-03-16,Online Web,ONLINE,e-Wallet,1,1,133.26,26.65,106.61,0
T240508,C11854,2026-07-06,Online Web,ONLINE,Credit Card,1,3,126.81,25.36,101.45,0
T240509,C11854,2026-07-14,Online Web,ONLINE,e-Wallet,2,5,137.94,6.1,131.84,0
T240510,C11855,2024-12-23,In-Store,ST013,e-Wallet,12,20,5328.4,57.24,5271.16,0
T240511,C11855,2024-12-30,In-Store,ST001,Mobile Banking,10,23,2860.75,225.96,2634.79,0
T240512,C11855,2025-01-02,In-Store,ST024,Cash,10,18,2051.97,9.58,2042.39,0
T240513,C11855,2025-01-10,In-Store,ST022,Cash,12,24,3815.14,0.0,3815.14,0
T240514,C11855,2025-01-11,In-Store,ST022,Credit Card,8,15,1929.51,0.0,1929.51,0
T240515,C11855,2025-01-17,In-Store,ST015,Mobile Banking,10,15,2459.81,10.54,2449.27,0
T240516,C11855,2025-02-03,Online Web,ONLINE,Credit Card,15,22,4022.84,13.64,4009.2,0
T240517,C11855,2025-02-19,In-Store,ST013,e-Wallet,5,14,2837.22,0.0,2837.22,0
T240518,C11855,2025-02-25,In-Store,ST004,Cash,7,9,1626.22,0.0,1626.22,0
T240519,C11855,2025-02-28,In-Store,ST018,Credit Card,9,16,2880.7,0.0,2880.7,0
T240520,C11855,2025-03-19,In-Store,ST012,Mobile Banking,12,19,2628.69,18.56,2610.13,0
T240521,C11855,2025-04-16,In-Store,ST007,Cash,10,20,5015.95,53.69,4962.26,0
T240522,C11855,2025-04-20,Mobile App,ONLINE,Mobile Banking,12,25,2831.79,55.21,2776.58,0
T240523,C11855,2025-04-25,In-Store,ST003,e-Wallet,14,26,4334.38,0.0,4334.38,0
T240524,C11855,2025-04-29,Mobile App,ONLINE,Credit Card,9,19,2423.26,39.82,2383.44,0
T240525,C11855,2025-05-17,In-Store,ST003,Cash,12,21,4528.58,0.0,4528.58,0
T240526,C11855,2025-05-18,Online Web,ONLINE,Mobile Banking,11,18,3033.07,0.0,3033.07,0
T240527,C11855,2025-05-28,In-Store,ST013,Credit Card,11,18,2316.68,0.0,2316.68,0
T240528,C11855,2025-06-03,In-Store,ST003,Credit Card,10,18,6758.03,0.0,6758.03,0
T240529,C11855,2025-06-06,In-Store,ST006,Mobile Banking,8,17,2707.97,33.9,2674.07,0
T240530,C11855,2025-06-27,In-Store,ST002,Cash,11,19,2874.16,18.68,2855.48,0
T240531,C11855,2025-06-29,In-Store,ST019,Cash,12,24,6531.48,480.48,6051.0,0
T240532,C11855,2025-07-08,Mobile App,ONLINE,Credit Card,12,25,3032.09,71.59,2960.5,0
T240533,C11855,2025-07-13,In-Store,ST002,Cash,8,19,4044.58,0.0,4044.58,0
T240534,C11855,2025-07-15,In-Store,ST013,e-Wallet,8,20,5165.76,0.0,5165.76,0
T240535,C11855,2025-07-17,Online Web,ONLINE,Mobile Banking,5,10,2052.27,24.33,2027.94,0
T240536,C11855,2025-07-20,In-Store,ST023,Credit Card,10,14,2619.37,0.0,2619.37,0
T240537,C11855,2025-07-29,In-Store,ST020,Mobile Banking,7,10,1064.86,0.0,1064.86,0
T240538,C11855,2025-08-03,In-Store,ST020,Credit Card,10,16,4166.98,245.28,3921.7,0
T240539,C11855,2025-08-13,In-Store,ST006,Mobile Banking,4,8,1177.96,16.15,1161.81,0
T240540,C11855,2025-08-16,In-Store,ST008,Cash,9,15,2958.05,0.0,2958.05,0
T240541,C11855,2025-08-20,In-Store,ST011,e-Wallet,10,17,2749.07,0.0,2749.07,0
T240542,C11855,2025-08-29,Online Web,ONLINE,Credit Card,10,23,4362.04,0.0,4362.04,0
T240543,C11855,2025-08-31,In-Store,ST007,Mobile Banking,8,13,3217.28,0.0,3217.28,0
T240544,C11855,2025-09-16,In-Store,ST012,Mobile Banking,7,14,1206.88,10.3,1196.58,0
T240545,C11855,2025-09-18,In-Store,ST013,e-Wallet,9,16,5993.76,97.41999999999999,5896.34,0
T240546,C11855,2025-09-20,In-Store,ST010,Cash,4,5,675.77,0.0,675.77,0
T240547,C11855,2025-09-26,In-Store,ST022,Cash,12,27,6165.72,54.22,6111.5,0
T240548,C11855,2025-09-29,In-Store,ST021,e-Wallet,12,19,2721.8,0.0,2721.8,0
T240549,C11855,2025-09-30,Mobile App,ONLINE,Mobile Banking,12,16,3086.42,0.0,3086.42,0
T240550,C11855,2025-10-02,In-Store,ST005,Cash,6,10,1217.19,8.04,1209.15,0
T240551,C11855,2025-10-07,In-Store,ST011,Cash,12,17,4351.28,36.4,4314.88,0
T240552,C11855,2025-11-01,In-Store,ST016,Mobile Banking,12,21,4570.73,0.0,4570.73,0
T240553,C11855,2025-11-12,In-Store,ST006,Cash,12,22,10164.73,44.07,10120.66,0
T240554,C11855,2025-11-16,In-Store,ST014,Cash,12,17,4553.91,141.2,4412.71,0
T240555,C11855,2025-12-12,In-Store,ST018,Credit Card,11,19,2753.37,65.85,2687.52,0
T240556,C11855,2025-12-13,In-Store,ST023,Cash,8,15,3519.89,0.0,3519.89,0
T240557,C11855,2025-12-18,In-Store,ST016,Cash,10,15,2978.16,0.0,2978.16,0
T240558,C11855,2025-12-26,In-Store,ST002,Mobile Banking,11,25,3044.43,36.88,3007.55,0
T240559,C11855,2025-12-29,In-Store,ST012,Mobile Banking,15,28,8480.25,0.0,8480.25,0
T240560,C11855,2026-01-07,In-Store,ST006,Credit Card,7,13,1294.67,0.0,1294.67,0
T240561,C11855,2026-01-16,In-Store,ST003,e-Wallet,10,17,3134.25,0.0,3134.25,0
T240562,C11855,2026-01-22,In-Store,ST005,Cash,12,20,2990.15,39.46,2950.69,0
T240563,C11855,2026-01-31,In-Store,ST011,Cash,12,17,6053.76,7.63,6046.13,0
T240564,C11855,2026-02-01,Mobile App,ONLINE,Credit Card,8,17,3811.04,0.0,3811.04,0
T240565,C11855,2026-02-06,In-Store,ST022,Credit Card,6,9,3635.89,415.65999999999997,3220.23,0
T240566,C11855,2026-02-08,In-Store,ST009,Credit Card,12,24,7535.48,0.0,7535.48,0
T240567,C11855,2026-02-12,In-Store,ST016,e-Wallet,8,16,1979.14,0.0,1979.14,0
T240568,C11855,2026-02-22,Mobile App,ONLINE,Credit Card,9,19,2898.65,73.55,2825.1,0
T240569,C11855,2026-03-01,In-Store,ST022,Credit Card,10,15,2153.92,0.0,2153.92,0
T240570,C11855,2026-03-04,In-Store,ST008,Credit Card,12,22,3819.15,0.0,3819.15,0
T240571,C11855,2026-03-29,In-Store,ST011,Mobile Banking,9,15,3611.66,77.18,3534.48,0
T240572,C11855,2026-04-01,In-Store,ST016,e-Wallet,8,11,2262.53,0.0,2262.53,0
T240573,C11855,2026-04-04,In-Store,ST023,Mobile Banking,10,20,2837.79,0.0,2837.79,0
T240574,C11855,2026-04-05,In-Store,ST024,e-Wallet,11,19,2404.56,200.87,2203.69,0
T240575,C11855,2026-04-16,In-Store,ST019,Credit Card,9,14,1798.62,0.0,1798.62,0
T240576,C11855,2026-04-18,Mobile App,ONLINE,Credit Card,2,4,1579.98,0.0,1579.98,0
T240577,C11855,2026-04-27,In-Store,ST012,Mobile Banking,12,19,4539.79,10.62,4529.17,0
T240578,C11855,2026-05-01,Online Web,ONLINE,e-Wallet,12,21,2775.35,11.7,2763.65,0
T240579,C11855,2026-05-02,In-Store,ST014,Cash,6,10,2984.66,0.0,2984.66,0
T240580,C11855,2026-05-19,In-Store,ST019,e-Wallet,8,18,4699.8,0.0,4699.8,0
T240581,C11855,2026-06-07,In-Store,ST025,Credit Card,10,16,7277.75,0.0,7277.75,0
T240582,C11855,2026-06-09,In-Store,ST015,Mobile Banking,8,13,2347.23,0.0,2347.23,0
T240583,C11855,2026-06-14,In-Store,ST016,Credit Card,15,35,7445.05,25.3,7419.75,0
T240584,C11855,2026-06-28,In-Store,ST008,Mobile Banking,12,21,2536.1,0.0,2536.1,0
T240585,C11855,2026-07-08,In-Store,ST006,Credit Card,6,10,2178.32,0.0,2178.32,0
T240586,C11855,2026-07-14,In-Store,ST004,Cash,12,19,2293.46,15.42,2278.04,0
T240587,C11855,2026-07-17,In-Store,ST019,Cash,10,22,3614.22,0.0,3614.22,0
T240588,C11855,2026-07-20,In-Store,ST014,Credit Card,8,14,2914.56,18.0,2896.56,0
T240589,C11855,2026-07-24,In-Store,ST007,Mobile Banking,4,7,2181.33,0.0,2181.33,0
T240590,C11855,2026-08-08,In-Store,ST015,Cash,4,7,906.39,0.0,906.39,0
T240591,C11855,2026-08-11,In-Store,ST015,Cash,10,19,2692.44,0.0,2692.44,0
T240592,C11855,2026-08-23,In-Store,ST005,Mobile Banking,12,25,5283.83,211.77,5072.06,0
T240593,C11855,2026-08-29,In-Store,ST011,Mobile Banking,10,16,1436.33,14.97,1421.36,0
T240594,C11855,2026-08-30,In-Store,ST024,Credit Card,11,21,3006.27,181.51,2824.76,0
T240595,C11855,2026-08-31,In-Store,ST019,Cash,8,18,1536.64,0.0,1536.64,0
T240596,C11856,2025-03-02,Online Web,ONLINE,Credit Card,3,7,729.89,0.0,729.89,0
T240597,C11856,2025-06-09,Online Web,ONLINE,Credit Card,3,8,2008.46,45.61,1962.85,0
T240598,C11856,2025-06-12,Online Web,ONLINE,Credit Card,3,6,401.96,27.19,374.77,0
T240599,C11856,2025-10-25,Online Web,ONLINE,Credit Card,3,4,180.85,20.09,160.76,0
T240600,C11856,2025-12-02,Online Web,ONLINE,Credit Card,2,4,157.92,36.25,121.67,0
T240601,C11856,2026-02-14,Online Web,ONLINE,e-Wallet,5,10,915.22,127.75,787.47,0
T240602,C11856,2026-04-17,Online Web,ONLINE,Mobile Banking,3,7,1135.7,38.89,1096.81,0
T240603,C11856,2026-05-10,Online Web,ONLINE,Mobile Banking,4,8,968.2,13.74,954.46,0
T240604,C11857,2026-07-07,Mobile App,ONLINE,Credit Card,7,13,1882.23,0.0,1882.23,0
T240605,C11857,2026-07-14,Mobile App,ONLINE,Credit Card,1,1,35.86,0.0,35.86,0
T240606,C11857,2026-07-20,Mobile App,ONLINE,Mobile Banking,5,10,1003.11,55.81,947.3,0
T240607,C11858,2025-06-07,Mobile App,ONLINE,Credit Card,8,17,2012.13,0.0,2012.13,0
T240608,C11858,2025-06-22,In-Store,ST014,Credit Card,9,16,2207.43,8.93,2198.5,0
T240609,C11858,2025-06-29,Mobile App,ONLINE,Mobile Banking,9,19,2620.66,90.52,2530.14,0
T240610,C11858,2025-07-17,In-Store,ST025,Cash,9,19,2608.52,0.0,2608.52,0
T240611,C11858,2025-07-30,In-Store,ST004,e-Wallet,5,7,613.87,6.62,607.25,0
T240612,C11858,2025-08-07,In-Store,ST014,Credit Card,5,12,816.41,14.61,801.8,0
T240613,C11858,2025-09-27,Mobile App,ONLINE,Credit Card,9,17,1301.95,29.33,1272.62,0
T240614,C11858,2025-10-15,In-Store,ST004,Mobile Banking,9,19,1884.57,0.0,1884.57,0
T240615,C11858,2025-11-02,In-Store,ST004,Credit Card,9,18,5024.03,0.0,5024.03,0
T240616,C11858,2025-11-11,Online Web,ONLINE,Credit Card,4,8,1490.05,27.53,1462.52,0
T240617,C11858,2025-11-16,Mobile App,ONLINE,Mobile Banking,5,11,1490.0,0.0,1490.0,0
T240618,C11858,2025-12-24,Online Web,ONLINE,e-Wallet,8,15,981.7,0.0,981.7,0
T240619,C11858,2025-12-30,In-Store,ST004,Cash,5,8,390.92,27.47,363.45,0
T240620,C11858,2026-01-02,In-Store,ST018,Mobile Banking,3,7,717.11,0.0,717.11,0
T240621,C11858,2026-03-05,In-Store,ST007,Cash,6,11,1803.68,52.19,1751.49,0
T240622,C11858,2026-03-16,In-Store,ST011,Cash,4,4,319.63,0.0,319.63,0
T240623,C11858,2026-04-17,Online Web,ONLINE,Mobile Banking,4,7,1426.37,0.0,1426.37,0
T240624,C11858,2026-04-21,Online Web,ONLINE,Credit Card,4,6,1203.41,191.65,1011.76,0
T240625,C11858,2026-05-12,In-Store,ST003,e-Wallet,6,11,1123.93,0.0,1123.93,0
T240626,C11858,2026-05-18,In-Store,ST019,Credit Card,9,22,3405.16,0.0,3405.16,0
T240627,C11858,2026-05-21,Online Web,ONLINE,Credit Card,5,9,972.57,0.0,972.57,0
T240628,C11858,2026-06-05,Mobile App,ONLINE,Mobile Banking,5,7,1524.39,0.0,1524.39,0
T240629,C11858,2026-06-16,Online Web,ONLINE,Credit Card,8,14,2062.98,0.0,2062.98,0
T240630,C11858,2026-06-27,In-Store,ST018,Credit Card,2,3,569.69,149.38,420.31,0
T240631,C11858,2026-07-17,In-Store,ST014,e-Wallet,5,7,814.41,0.0,814.41,0
T240632,C11858,2026-07-28,Mobile App,ONLINE,Mobile Banking,8,16,2669.43,15.39,2654.04,0
T240633,C11858,2026-08-08,Online Web,ONLINE,e-Wallet,10,17,1875.96,0.0,1875.96,0
T240634,C11858,2026-08-27,Mobile App,ONLINE,Cash,3,9,1781.53,0.0,1781.53,0
T240635,C11859,2025-11-01,In-Store,ST007,Credit Card,2,2,107.32,0.0,107.32,0
T240636,C11859,2026-01-06,In-Store,ST019,Cash,3,6,431.16,59.07,372.09,0
T240637,C11859,2026-03-14,Mobile App,ONLINE,Mobile Banking,3,3,243.2,27.04,216.16,0
T240638,C11859,2026-03-30,Online Web,ONLINE,Mobile Banking,2,4,245.82,41.739999999999995,204.08,0
T240639,C11859,2026-05-29,Mobile App,ONLINE,Mobile Banking,3,5,1208.09,89.10000000000001,1118.99,0
T240640,C11859,2026-06-13,In-Store,ST025,Cash,4,8,1194.62,13.49,1181.13,0
T240641,C11859,2026-08-04,In-Store,ST003,Mobile Banking,6,10,507.29,33.8,473.49,0
T240642,C11860,2025-05-09,In-Store,ST018,e-Wallet,5,9,980.89,0.0,980.89,0
T240643,C11860,2025-06-01,In-Store,ST023,Cash,2,5,426.08,0.0,426.08,0
T240644,C11860,2025-06-14,In-Store,ST003,Mobile Banking,6,9,1190.18,0.0,1190.18,0
T240645,C11860,2025-06-25,In-Store,ST003,e-Wallet,4,9,1399.48,51.66,1347.82,0
T240646,C11860,2025-06-26,In-Store,ST016,e-Wallet,5,9,1454.72,0.0,1454.72,0
T240647,C11860,2025-06-30,In-Store,ST009,Cash,3,5,913.88,0.0,913.88,0
T240648,C11860,2025-07-18,In-Store,ST024,Mobile Banking,6,13,926.24,0.0,926.24,0
T240649,C11860,2025-09-05,In-Store,ST006,Cash,4,9,3669.33,0.0,3669.33,0
T240650,C11860,2025-09-19,In-Store,ST001,Credit Card,9,19,4375.67,0.0,4375.67,0
T240651,C11860,2025-10-18,In-Store,ST014,Cash,2,2,303.61,0.0,303.61,0
T240652,C11860,2025-12-24,In-Store,ST014,Cash,2,6,1530.68,0.0,1530.68,0
T240653,C11860,2026-02-20,In-Store,ST010,Mobile Banking,3,5,711.38,0.0,711.38,0
T240654,C11860,2026-02-26,In-Store,ST024,Cash,5,9,990.69,0.0,990.69,0
T240655,C11860,2026-03-07,In-Store,ST011,Credit Card,3,4,851.88,24.12,827.76,0
T240656,C11860,2026-03-08,In-Store,ST022,e-Wallet,4,10,1235.64,0.0,1235.64,0
T240657,C11860,2026-03-18,In-Store,ST023,e-Wallet,3,9,1717.75,97.28,1620.47,0
T240658,C11860,2026-03-19,In-Store,ST004,Credit Card,4,7,790.82,0.0,790.82,0
T240659,C11860,2026-05-08,In-Store,ST006,Cash,8,15,2611.1,107.15,2503.95,0
T240660,C11860,2026-06-20,In-Store,ST016,e-Wallet,3,6,743.73,0.0,743.73,0
T240661,C11860,2026-06-27,In-Store,ST007,e-Wallet,8,12,1521.67,29.7,1491.97,0
T240662,C11860,2026-06-29,In-Store,ST020,e-Wallet,8,15,1218.34,0.0,1218.34,0
T240663,C11860,2026-07-02,In-Store,ST012,Credit Card,4,6,639.87,0.0,639.87,0
T240664,C11860,2026-07-22,In-Store,ST006,Mobile Banking,6,7,797.61,0.0,797.61,0
T240665,C11860,2026-08-05,In-Store,ST016,Cash,7,11,902.05,0.0,902.05,0
T240666,C11860,2026-08-08,In-Store,ST005,e-Wallet,4,7,629.05,0.0,629.05,0
T240667,C11860,2026-08-16,In-Store,ST022,Mobile Banking,6,12,1123.49,0.0,1123.49,0
T240668,C11860,2026-08-20,In-Store,ST023,e-Wallet,6,9,1621.04,0.0,1621.04,0
T240669,C11860,2026-08-30,Online Web,ONLINE,Credit Card,3,6,1236.73,0.0,1236.73,0
T240670,C11861,2024-11-14,In-Store,ST005,Credit Card,4,7,1154.5,0.0,1154.5,0
T240671,C11861,2024-12-27,In-Store,ST005,Cash,3,7,595.94,0.0,595.94,0
T240672,C11861,2025-01-09,Mobile App,ONLINE,Credit Card,4,5,437.05,0.0,437.05,0
T240673,C11861,2025-01-12,In-Store,ST005,Mobile Banking,3,5,793.09,0.0,793.09,0
T240674,C11861,2025-01-21,In-Store,ST018,e-Wallet,4,11,1329.85,0.0,1329.85,0
T240675,C11861,2025-02-08,In-Store,ST016,Cash,3,5,689.23,0.0,689.23,0
T240676,C11861,2025-04-20,In-Store,ST019,Cash,5,9,1610.58,0.0,1610.58,0
T240677,C11861,2025-04-25,In-Store,ST017,Mobile Banking,3,7,1865.61,0.0,1865.61,0
T240678,C11861,2025-05-13,In-Store,ST004,Cash,6,10,1236.27,0.0,1236.27,0
T240679,C11861,2025-05-18,In-Store,ST014,Mobile Banking,6,9,909.86,0.0,909.86,0
T240680,C11861,2025-07-29,In-Store,ST004,Cash,5,9,919.64,0.0,919.64,0
T240681,C11861,2025-09-15,In-Store,ST019,Credit Card,3,7,855.61,0.0,855.61,0
T240682,C11861,2025-09-22,In-Store,ST018,e-Wallet,4,7,1139.23,0.0,1139.23,0
T240683,C11861,2025-11-12,In-Store,ST018,Cash,4,7,743.43,0.0,743.43,0
T240684,C11861,2025-11-19,In-Store,ST022,Cash,5,11,1678.84,0.0,1678.84,0
T240685,C11861,2025-11-22,Online Web,ONLINE,Mobile Banking,4,8,796.99,0.0,796.99,0
T240686,C11861,2025-12-01,In-Store,ST006,Cash,8,13,2570.76,0.0,2570.76,0
T240687,C11861,2025-12-02,In-Store,ST003,Mobile Banking,3,3,260.37,0.0,260.37,0
T240688,C11861,2026-01-12,In-Store,ST021,Mobile Banking,3,3,247.11,0.0,247.11,0
T240689,C11861,2026-01-17,In-Store,ST008,Credit Card,12,25,2559.18,0.0,2559.18,0
T240690,C11861,2026-03-10,In-Store,ST017,Cash,4,7,1914.64,0.0,1914.64,0
T240691,C11861,2026-04-15,In-Store,ST017,Mobile Banking,6,11,1583.29,0.0,1583.29,0
T240692,C11861,2026-04-28,In-Store,ST001,Cash,3,4,146.37,0.0,146.37,0
T240693,C11861,2026-04-29,In-Store,ST008,Credit Card,3,3,415.66,0.0,415.66,0
T240694,C11861,2026-05-01,In-Store,ST024,Mobile Banking,8,18,1406.31,0.0,1406.31,0
T240695,C11861,2026-06-01,In-Store,ST017,Cash,3,5,785.88,0.0,785.88,0
T240696,C11861,2026-06-12,In-Store,ST021,e-Wallet,5,6,2321.0,0.0,2321.0,0
T240697,C11861,2026-06-18,In-Store,ST021,Mobile Banking,4,7,502.87,0.0,502.87,0
T240698,C11861,2026-06-20,In-Store,ST004,Mobile Banking,4,5,474.54,0.0,474.54,0
T240699,C11861,2026-07-19,In-Store,ST025,Credit Card,5,8,1306.43,0.0,1306.43,0
T240700,C11862,2026-06-15,In-Store,ST017,Mobile Banking,12,21,5127.08,201.89,4925.19,0
T240701,C11862,2026-07-03,In-Store,ST012,Cash,3,6,689.69,52.18,637.51,0
T240702,C11862,2026-08-06,Mobile App,ONLINE,e-Wallet,6,13,7039.82,57.150000000000006,6982.67,0
T240703,C11863,2026-04-24,Mobile App,ONLINE,Mobile Banking,5,8,1689.16,80.48,1608.68,0
T240704,C11863,2026-04-26,Mobile App,ONLINE,Credit Card,4,9,1168.88,59.9,1108.98,0
T240705,C11863,2026-05-05,Mobile App,ONLINE,Credit Card,7,14,2323.68,49.93,2273.75,0
T240706,C11863,2026-08-06,Mobile App,ONLINE,Credit Card,3,7,697.05,90.58,606.47,0
T240707,C11863,2026-08-28,Mobile App,ONLINE,Mobile Banking,3,7,1546.55,397.89,1148.66,0
T240708,C11864,2025-08-28,Mobile App,ONLINE,e-Wallet,3,5,1038.71,39.36,999.35,0
T240709,C11864,2025-11-11,Mobile App,ONLINE,Mobile Banking,1,2,40.58,4.06,36.52,0
T240710,C11864,2026-06-02,Mobile App,ONLINE,e-Wallet,2,5,290.59,21.74,268.85,0
T240711,C11864,2026-06-28,Mobile App,ONLINE,e-Wallet,2,4,241.34,22.09,219.25,0
T240712,C11864,2026-08-28,Mobile App,ONLINE,Mobile Banking,2,3,124.69,12.49,112.2,0
T240713,C11865,2024-12-24,Online Web,ONLINE,e-Wallet,2,4,197.67,0.0,197.67,0
T240714,C11865,2024-12-31,Online Web,ONLINE,Credit Card,4,7,684.09,49.66,634.43,0
T240715,C11865,2025-02-01,Online Web,ONLINE,Credit Card,3,4,290.28,13.81,276.47,0
T240716,C11865,2025-04-30,Online Web,ONLINE,Credit Card,7,12,1065.42,63.4,1002.02,0
T240717,C11865,2025-05-04,Online Web,ONLINE,Credit Card,5,7,825.07,0.0,825.07,0
T240718,C11865,2025-05-26,Online Web,ONLINE,Credit Card,2,4,395.04,35.16,359.88,0
T240719,C11865,2025-06-28,Online Web,ONLINE,e-Wallet,6,11,2176.08,55.09,2120.99,0
T240720,C11865,2025-07-15,Online Web,ONLINE,Credit Card,2,4,849.78,105.84,743.94,0
T240721,C11865,2025-07-20,Online Web,ONLINE,Credit Card,4,6,1181.93,0.0,1181.93,0
T240722,C11865,2025-07-31,Online Web,ONLINE,Cash,4,6,1636.26,0.0,1636.26,0
T240723,C11865,2025-08-17,Online Web,ONLINE,Credit Card,5,9,646.65,69.85,576.8,0
T240724,C11865,2025-09-27,Online Web,ONLINE,Credit Card,4,6,389.2,44.29,344.91,0
T240725,C11865,2025-10-26,Online Web,ONLINE,e-Wallet,3,6,1362.1,0.0,1362.1,0
T240726,C11865,2025-11-01,Online Web,ONLINE,Cash,3,4,835.35,0.0,835.35,0
T240727,C11865,2025-11-08,Online Web,ONLINE,Mobile Banking,9,12,1526.41,0.0,1526.41,0
T240728,C11865,2025-11-18,Online Web,ONLINE,Mobile Banking,7,10,674.91,0.0,674.91,0
T240729,C11865,2025-12-24,Online Web,ONLINE,Mobile Banking,5,10,1267.61,64.76,1202.85,0
T240730,C11865,2025-12-29,Online Web,ONLINE,Credit Card,3,7,773.01,0.0,773.01,0
T240731,C11865,2026-01-03,Online Web,ONLINE,e-Wallet,5,19,1477.76,67.27000000000001,1410.49,0
T240732,C11865,2026-01-04,Online Web,ONLINE,Mobile Banking,5,8,440.15,26.43,413.72,0
T240733,C11865,2026-02-23,Online Web,ONLINE,Mobile Banking,4,8,2275.33,0.0,2275.33,0
T240734,C11865,2026-03-29,Online Web,ONLINE,Mobile Banking,2,4,588.9,0.0,588.9,0
T240735,C11865,2026-04-24,Online Web,ONLINE,Credit Card,7,10,2323.09,0.0,2323.09,0
T240736,C11865,2026-05-03,Online Web,ONLINE,e-Wallet,8,15,2407.15,6.95,2400.2,0
T240737,C11865,2026-05-15,Online Web,ONLINE,e-Wallet,7,18,1687.72,0.0,1687.72,0
T240738,C11865,2026-05-30,Online Web,ONLINE,Credit Card,2,5,801.45,0.0,801.45,0
T240739,C11865,2026-06-14,Online Web,ONLINE,e-Wallet,6,9,1558.13,32.83,1525.3,0
T240740,C11865,2026-06-24,Online Web,ONLINE,Mobile Banking,2,5,455.1,0.0,455.1,0
T240741,C11865,2026-07-11,Online Web,ONLINE,e-Wallet,4,9,1646.67,14.5,1632.17,0
T240742,C11865,2026-07-23,Online Web,ONLINE,Credit Card,6,16,2314.25,0.0,2314.25,0
T240743,C11865,2026-08-05,Online Web,ONLINE,e-Wallet,6,11,794.44,63.96,730.48,0
T240744,C11865,2026-08-10,Online Web,ONLINE,Credit Card,5,9,1579.13,0.0,1579.13,0
T240745,C11865,2026-08-13,Online Web,ONLINE,Mobile Banking,3,6,481.66,37.04,444.62,0
T240746,C11866,2025-09-13,Online Web,ONLINE,Credit Card,5,8,498.74,20.29,478.45,0
T240747,C11866,2025-09-25,Online Web,ONLINE,e-Wallet,5,9,543.0,29.55,513.45,0
T240748,C11866,2025-10-31,Online Web,ONLINE,Mobile Banking,2,3,116.7,16.09,100.61,0
T240749,C11866,2026-02-01,In-Store,ST008,Cash,2,4,423.66,0.0,423.66,0
T240750,C11866,2026-02-08,Online Web,ONLINE,Mobile Banking,3,5,254.27,7.29,246.98,0
T240751,C11866,2026-07-22,Online Web,ONLINE,Credit Card,2,5,267.5,0.0,267.5,0
T240752,C11866,2026-08-21,Online Web,ONLINE,Mobile Banking,3,7,798.25,8.52,789.73,0
T240753,C11867,2026-01-19,In-Store,ST011,Mobile Banking,2,4,634.04,97.32,536.72,0
T240754,C11867,2026-04-05,Mobile App,ONLINE,Mobile Banking,4,5,786.97,0.0,786.97,0
T240755,C11867,2026-05-23,Mobile App,ONLINE,Credit Card,6,13,1907.64,0.0,1907.64,0
T240756,C11867,2026-05-25,In-Store,ST011,Mobile Banking,1,3,507.99,0.0,507.99,0
T240757,C11867,2026-06-08,In-Store,ST005,e-Wallet,3,3,498.58,0.0,498.58,0
T240758,C11867,2026-06-16,In-Store,ST021,Cash,5,8,519.16,85.52000000000001,433.64,0
T240759,C11867,2026-08-05,In-Store,ST014,Cash,5,11,3611.08,0.0,3611.08,0
T240760,C11867,2026-08-09,In-Store,ST009,Mobile Banking,11,25,5076.32,110.07000000000001,4966.25,0
T240761,C11867,2026-08-23,In-Store,ST005,Cash,7,17,4188.93,326.66,3862.27,0
T240762,C11868,2025-05-31,Online Web,ONLINE,e-Wallet,10,17,3305.69,196.81,3108.88,0
T240763,C11868,2025-06-06,In-Store,ST013,Mobile Banking,2,4,719.42,0.0,719.42,0
T240764,C11868,2025-06-18,Mobile App,ONLINE,Credit Card,5,7,635.74,37.59,598.15,0
T240765,C11868,2025-07-11,In-Store,ST013,Cash,7,15,4340.25,0.0,4340.25,0
T240766,C11868,2025-07-23,In-Store,ST010,Credit Card,3,6,2334.04,0.0,2334.04,0
T240767,C11868,2025-07-30,In-Store,ST001,Cash,5,10,1622.23,26.84,1595.39,0
T240768,C11868,2025-08-14,In-Store,ST021,Credit Card,5,9,1292.38,0.0,1292.38,0
T240769,C11868,2025-08-17,In-Store,ST023,Cash,7,13,2085.99,0.0,2085.99,0
T240770,C11868,2025-09-16,In-Store,ST005,Cash,8,9,3998.33,0.0,3998.33,0
T240771,C11868,2025-09-18,In-Store,ST025,Cash,4,5,1625.64,0.0,1625.64,0
T240772,C11868,2025-09-20,Mobile App,ONLINE,Credit Card,10,18,2410.66,0.0,2410.66,0
T240773,C11868,2025-09-26,In-Store,ST020,e-Wallet,7,13,1779.6,43.800000000000004,1735.8,0
T240774,C11868,2025-10-15,In-Store,ST010,e-Wallet,3,7,643.9,0.0,643.9,0
T240775,C11868,2025-10-16,In-Store,ST001,Mobile Banking,6,10,2756.84,0.0,2756.84,0
T240776,C11868,2025-10-19,In-Store,ST008,e-Wallet,4,5,757.93,0.0,757.93,0
T240777,C11868,2025-11-01,In-Store,ST017,e-Wallet,3,6,1077.3,0.0,1077.3,0
T240778,C11868,2025-11-09,In-Store,ST024,Credit Card,6,12,1871.81,0.0,1871.81,0
T240779,C11868,2025-11-10,In-Store,ST015,Mobile Banking,7,16,8266.77,135.58,8131.19,0
T240780,C11868,2025-12-06,Online Web,ONLINE,Credit Card,7,13,3769.43,0.0,3769.43,0
