customer_id,signup_date,gender,age,region,city_tier,income_bracket,membership_tier,preferred_channel,marketing_optin,has_mobile_app
C11855,2024-12-22,Female,50.0,East,1,<20k,Platinum,In-Store,1,1
C11856,2024-11-07,Female,29.0,Bangkok,2,40-70k,Silver,Online Web,0,1
C11857,2026-06-04,Female,31.0,Bangkok,1,20-40k,Gold,Mobile App,0,0
C11858,2025-05-23,female,31.0,South,3,40-70k,Silver,In-Store,0,0
C11859,2025-11-01,Male,30.0,Bangkok,1,20-40k,Silver,In-Store,0,0
C11860,2025-04-20,Male,35.0,North,2,40-70k,Silver,In-Store,1,0
C11861,2024-09-21,f,36.0,Northeast,1,40-70k,Silver,In-Store,1,0
C11862,2026-06-13,F,42.0,East,2,20-40k,Platinum,In-Store,0,1
C11863,2026-03-31,F,25.0,North,2,40-70k,Gold,Mobile App,1,1
C11864,2025-05-05,M,35.0,Northeast,1,20-40k,Bronze,Mobile App,1,0
C11865,2024-12-13,Female,32.0,,2,<20k,Silver,Online Web,1,0
C11866,2025-06-15,Male,29.0,South,2,20-40k,Bronze,Online Web,1,1
C11867,2026-01-13,Female,28.0,Central,1,<20k,Bronze,In-Store,0,1
C11868,2025-05-27,F,40.0,Bangkok,1,40-70k,Gold,In-Store,1,0
C11869,2026-01-17,female,36.0,Central,3,70-120k,Bronze,Online Web,1,1
C11870,2025-01-28,M,33.0,South,3,70-120k,Gold,Mobile App,1,0
C11871,2024-09-12,M,32.0,Central,3,40-70k,Gold,Online Web,1,1
C11872,2025-05-03,Female,35.0,Bangkok,2,40-70k,Bronze,Online Web,0,1
C11873,2024-09-12,Female,37.0,Northeast,1,<20k,Gold,Mobile App,0,1
C11874,2026-05-19,Female,31.0,South,3,20-40k,Gold,Mobile App,0,1
C11875,2025-12-07,F,47.0,Northeast,1,20-40k,Gold,In-Store,1,0
C11876,2025-04-17,Male,,,1,<20k,Silver,In-Store,1,0
C11877,2025-01-09,male,28.0,Central,2,20-40k,Gold,Online Web,0,0
C11878,2026-06-14,M,26.0,South,1,20-40k,Bronze,Mobile App,0,1
C11879,2025-06-01,Male,,South,2,20-40k,Bronze,Mobile App,0,1
C11880,2024-12-12,Male,,East,3,20-40k,Platinum,Online Web,0,1
C11881,2025-10-29,Male,33.0,Bangkok,2,,Silver,In-Store,1,1
C11882,2026-06-11,F,27.0,Northeast,1,20-40k,Bronze,In-Store,1,1
C11883,2025-08-04,Male,,Bangkok,1,70-120k,Gold,In-Store,1,1
C11884,2025-09-13,Male,32.0,South,2,20-40k,Gold,Online Web,1,1
C11885,2025-07-23,Male,29.0,Northeast,3,>120k,Silver,Mobile App,1,1
C11886,2025-05-20,Male,40.0,,2,40-70k,Gold,In-Store,1,1
C11887,2025-03-10,F,33.0,Bangkok,3,<20k,Bronze,Mobile App,1,1
C11888,2025-03-31,Male,31.0,Bangkok,2,<20k,Bronze,In-Store,0,1
C11889,2025-03-07,Male,30.0,East,1,40-70k,Silver,In-Store,1,1
C11890,2025-03-23,Male,35.0,East,2,40-70k,Bronze,Mobile App,0,1
C11891,2024-08-05,Female,46.0,Bangkok,1,70-120k,Silver,Online Web,0,1
C11892,2025-04-12,F,50.0,Bangkok,1,40-70k,Platinum,Online Web,1,0
C11893,2025-05-31,Male,18.0,Bangkok,2,20-40k,Silver,In-Store,0,1
C11894,2024-12-15,Female,52.0,Central,1,70-120k,Bronze,In-Store,0,1
C11895,2025-05-16,Male,42.0,Northeast,1,20-40k,Gold,In-Store,1,1
C11896,2026-04-06,Male,18.0,Bangkok,3,40-70k,Silver,Online Web,1,0
C11897,2024-12-11,Female,44.0,Bangkok,2,70-120k,Gold,In-Store,1,0
C11898,2026-03-22,Female,29.0,East,1,40-70k,Silver,In-Store,1,0
C11899,2024-12-01,Male,48.0,Northeast,2,40-70k,Platinum,Mobile App,0,1
C11900,2025-07-15,Male,43.0,Central,1,70-120k,Bronze,Mobile App,1,1
C11901,2024-08-14,Female,30.0,North,3,70-120k,Silver,Online Web,0,0
C11902,2026-06-11,male,,South,3,<20k,Bronze,In-Store,1,1
C11903,2026-03-31,Male,31.0,North,1,,Bronze,In-Store,0,0
C11904,2024-12-26,Female,50.0,Bangkok,2,20-40k,Silver,In-Store,0,1
C11905,2025-02-13,Female,33.0,Northeast,1,>120k,Platinum,In-Store,1,0
C11906,2026-02-26,Male,25.0,Bangkok,1,40-70k,Bronze,In-Store,1,1
C11907,2024-10-24,m,34.0,Central,3,<20k,Bronze,Online Web,0,1
C11908,2026-02-18,Female,20.0,Central,3,20-40k,Bronze,Mobile App,0,1
C11909,2025-02-08,Female,40.0,Bangkok,1,<20k,Gold,Mobile App,0,0
C11910,2024-08-17,F,33.0,Central,1,20-40k,Bronze,In-Store,1,1
C11911,2025-03-19,Female,33.0,Central,1,70-120k,Platinum,Mobile App,1,1
C11912,2024-08-31,F,38.0,Bangkok,2,40-70k,Gold,Mobile App,1,1
C11913,2025-01-31,Male,18.0,,2,>120k,Platinum,Online Web,1,1
C11914,2024-08-25,Female,41.0,East,3,>120k,Gold,In-Store,1,0
C11915,2024-11-10,M,26.0,North,1,,Silver,Mobile App,1,1
C11916,2026-01-27,Female,24.0,Northeast,2,<20k,Silver,In-Store,0,1
C11917,2025-06-19,Female,21.0,South,3,,Bronze,In-Store,1,0
C11918,2026-04-02,Female,35.0,Central,2,40-70k,Bronze,In-Store,1,0
C11919,2024-08-21,Male,45.0,Bangkok,1,20-40k,Silver,In-Store,0,1
C11920,2024-12-25,F,41.0,Bangkok,2,70-120k,Bronze,Mobile App,0,1
C11921,2026-01-09,female,27.0,Northeast,1,70-120k,Gold,In-Store,1,1
C11922,2024-09-22,F,24.0,Bangkok,3,40-70k,Gold,In-Store,1,0
C11923,2024-10-31,Female,,Bangkok,1,70-120k,Bronze,Online Web,0,1
C11924,2025-10-15,Male,44.0,North,3,20-40k,Silver,In-Store,0,1
C11925,2025-07-04,Female,27.0,Bangkok,1,40-70k,Bronze,Mobile App,0,1
C11926,2026-05-20,F,18.0,Bangkok,3,40-70k,Silver,Mobile App,0,1
C11927,2024-12-19,Male,41.0,Bangkok,2,70-120k,Platinum,In-Store,0,1
C11928,2024-10-13,F,27.0,Northeast,3,<20k,Gold,Mobile App,1,1
C11929,2024-11-24,Male,44.0,Northeast,2,70-120k,Gold,In-Store,1,1
C11930,2025-11-23,F,35.0,South,1,70-120k,Silver,In-Store,1,1
C11931,2025-04-14,M,23.0,South,1,20-40k,Platinum,In-Store,0,1
C11932,2025-03-20,Male,33.0,Bangkok,1,20-40k,Bronze,In-Store,1,0
C11933,2025-12-27,Male,37.0,North,1,20-40k,Bronze,In-Store,1,0
C11934,2025-05-24,F,36.0,North,2,70-120k,Silver,In-Store,1,0
C11935,2025-06-13,female,23.0,Northeast,3,<20k,Silver,In-Store,1,0
C11936,2025-03-03,F,36.0,Bangkok,3,20-40k,Gold,In-Store,1,0
C11937,2024-08-31,Female,,Bangkok,2,40-70k,Gold,Online Web,0,1
C11938,2025-07-03,Female,27.0,Northeast,1,<20k,Silver,Mobile App,0,1
C11939,2025-07-26,Male,22.0,Bangkok,2,40-70k,Silver,In-Store,0,0
C11940,2025-05-23,Male,41.0,Bangkok,2,40-70k,Gold,In-Store,0,1
C11941,2026-06-17,F,24.0,Bangkok,3,,Bronze,In-Store,1,0
C11942,2024-08-06,male,35.0,South,1,40-70k,Silver,In-Store,0,1
C11943,2025-03-10,Male,26.0,Bangkok,2,,Platinum,In-Store,0,0
C11944,2025-06-27,f,40.0,Northeast,3,40-70k,Silver,In-Store,0,0
C11945,2025-06-12,Female,18.0,South,2,70-120k,Bronze,In-Store,0,0
C11946,2025-04-20,M,45.0,South,2,>120k,Silver,Mobile App,1,1
C11947,2024-12-28,Female,35.0,Northeast,1,<20k,Gold,Mobile App,0,1
C11948,2025-09-03,Female,60.0,Central,3,20-40k,Bronze,Mobile App,1,1
C11949,2024-09-27,Female,32.0,Central,2,<20k,Gold,Online Web,1,0
C11950,2024-08-15,Male,18.0,Bangkok,1,40-70k,Gold,Mobile App,0,1
C11951,2025-04-01,Male,47.0,Central,2,70-120k,Silver,Online Web,1,1
C11952,2025-07-11,Male,41.0,Northeast,3,40-70k,Gold,Mobile App,1,1
C11953,2024-11-20,F,35.0,Bangkok,2,70-120k,Platinum,In-Store,1,0
C11954,2025-05-02,female,33.0,East,3,40-70k,Platinum,Mobile App,1,1
C11955,2025-04-05,M,25.0,Central,2,40-70k,Platinum,In-Store,1,0
C11956,2025-06-05,Male,39.0,Central,3,>120k,Bronze,In-Store,0,1
C11957,2025-05-12,Female,50.0,Central,1,<20k,Bronze,In-Store,0,0
C11958,2025-02-22,female,41.0,North,3,40-70k,Bronze,Online Web,0,0
C11959,2024-11-14,Female,18.0,Northeast,2,70-120k,Bronze,Online Web,0,0
C11960,2025-03-08,F,29.0,North,2,<20k,Bronze,In-Store,1,1
C11961,2024-11-20,Male,,,2,20-40k,Bronze,In-Store,0,1
C11962,2024-10-06,Male,26.0,Central,3,20-40k,Gold,Mobile App,1,1
C11963,2026-03-01,Female,43.0,Northeast,2,,Bronze,In-Store,0,1
C11964,2024-08-08,Male,,Bangkok,2,40-70k,Bronze,In-Store,1,0
C11965,2024-08-04,Female,36.0,Northeast,2,20-40k,Silver,In-Store,1,0
C11966,2025-02-24,F,44.0,Northeast,3,40-70k,Silver,Mobile App,0,1
C11967,2025-03-02,male,33.0,Bangkok,2,40-70k,Platinum,In-Store,1,1
C11968,2024-12-11,male,36.0,East,3,40-70k,Silver,In-Store,1,0
C11969,2025-01-19,F,34.0,East,1,40-70k,Gold,In-Store,1,0
C11970,2026-04-15,Female,31.0,North,1,70-120k,Bronze,In-Store,1,1
C11971,2026-01-31,F,23.0,Bangkok,1,70-120k,Bronze,In-Store,1,0
C11972,2024-09-08,Male,38.0,Bangkok,2,40-70k,Bronze,In-Store,0,1
C11973,2024-12-09,Male,35.0,North,3,70-120k,Platinum,Mobile App,1,1
C11974,2025-11-24,Male,25.0,East,3,20-40k,Silver,In-Store,0,0
C11975,2024-08-04,M,44.0,Central,1,40-70k,Silver,In-Store,0,0
C11976,2025-05-19,f,39.0,Northeast,1,20-40k,Silver,In-Store,1,1
C11977,2026-02-21,Female,35.0,East,2,40-70k,Silver,In-Store,0,1
C11978,2026-06-20,Male,42.0,Northeast,2,<20k,Bronze,Mobile App,0,1
C11979,2025-06-12,M,33.0,East,3,20-40k,Gold,Mobile App,0,1
C11980,2025-07-20,Female,43.0,Bangkok,2,40-70k,Gold,Online Web,0,0
C11981,2025-02-01,M,122.0,North,3,40-70k,Silver,In-Store,1,0
C11982,2024-08-31,F,27.0,South,2,70-120k,Platinum,Mobile App,0,1
C11983,2025-12-07,F,27.0,Bangkok,1,40-70k,Bronze,Mobile App,1,1
C11984,2024-12-11,Female,25.0,North,1,<20k,Bronze,Mobile App,0,1
C11985,2024-08-29,Male,41.0,North,3,>120k,Platinum,In-Store,1,1
C11986,2025-03-22,Male,45.0,Bangkok,3,20-40k,Gold,In-Store,0,1
C11987,2025-04-01,Male,30.0,Bangkok,1,70-120k,Silver,Mobile App,0,1
C11988,2026-05-19,F,18.0,North,2,40-70k,Silver,Online Web,1,0
C11989,2025-01-11,Male,26.0,Central,2,>120k,Gold,In-Store,1,0
C11990,2026-06-07,male,24.0,Central,3,<20k,Gold,In-Store,1,0
C11991,2024-12-28,Female,25.0,Bangkok,1,40-70k,Silver,Mobile App,0,0
C11992,2025-08-10,M,27.0,East,2,>120k,Bronze,In-Store,1,1
C11993,2024-09-15,Male,29.0,Bangkok,2,<20k,Platinum,Mobile App,1,1
C11994,2025-03-29,F,19.0,Bangkok,1,<20k,Silver,In-Store,1,1
C11995,2025-05-10,F,44.0,North,2,,Silver,In-Store,1,0
C11996,2024-08-11,M,32.0,Bangkok,1,70-120k,Silver,In-Store,1,1
C11997,2026-05-12,Female,26.0,East,2,40-70k,Bronze,In-Store,0,0
C11998,2025-03-29,Male,28.0,South,3,20-40k,Gold,In-Store,0,1
C11999,2026-01-09,Female,48.0,Northeast,2,20-40k,Gold,In-Store,1,1
C12000,2024-12-14,Female,48.0,Northeast,1,40-70k,Silver,In-Store,0,0
C12001,2025-02-26,Female,46.0,Bangkok,1,<20k,Bronze,Online Web,0,0
C12002,2026-02-14,Female,41.0,Bangkok,3,20-40k,Bronze,In-Store,1,0
C12003,2026-02-13,Female,28.0,Bangkok,1,<20k,Bronze,Mobile App,0,1
C12004,2025-03-10,F,38.0,Central,3,40-70k,Silver,In-Store,1,1
C12005,2025-10-02,Male,22.0,Bangkok,3,<20k,Silver,In-Store,1,1
C12006,2024-09-21,Male,39.0,Northeast,2,70-120k,Bronze,Online Web,1,1
C12007,2025-12-28,Female,29.0,Northeast,2,40-70k,Bronze,In-Store,0,1
C12008,2025-02-22,F,43.0,Northeast,1,70-120k,Platinum,In-Store,1,0
C12009,2024-11-28,male,63.0,North,2,<20k,Silver,Online Web,1,0
C12010,2025-01-23,Male,24.0,Bangkok,2,<20k,Silver,Mobile App,1,1
C12011,2025-03-01,Male,,East,2,70-120k,Gold,In-Store,1,1
C12012,2024-09-04,Female,31.0,Bangkok,1,40-70k,Platinum,In-Store,1,1
C12013,2025-09-25,F,45.0,Bangkok,1,70-120k,Bronze,In-Store,1,0
C12014,2025-02-18,M,42.0,South,3,<20k,Silver,Mobile App,1,0
C12015,2025-05-05,Female,33.0,,1,>120k,Gold,Mobile App,1,1
C12016,2025-01-28,Female,42.0,,1,20-40k,Platinum,In-Store,0,0
C12017,2025-06-16,Male,37.0,East,3,20-40k,Bronze,Mobile App,1,0
C12018,2025-03-15,Female,30.0,Central,1,40-70k,Silver,In-Store,1,0
C12019,2026-05-28,Male,21.0,Central,1,70-120k,Gold,In-Store,0,1
C12020,2025-08-03,Male,27.0,Northeast,1,<20k,Silver,In-Store,0,0
C12021,2025-03-04,female,26.0,Central,1,20-40k,Silver,In-Store,1,0
C12022,2025-05-24,Male,39.0,Northeast,2,40-70k,Gold,Online Web,1,0
C12023,2024-11-08,F,51.0,Northeast,3,40-70k,Gold,In-Store,1,1
C12024,2026-05-24,F,18.0,Northeast,3,40-70k,Bronze,In-Store,1,0
C12025,2026-01-13,Male,37.0,East,1,20-40k,Silver,In-Store,1,0
C12026,2024-11-27,male,20.0,Northeast,1,<20k,Bronze,In-Store,1,1
C12027,2024-08-28,Male,40.0,North,2,20-40k,Silver,In-Store,0,0
C12028,2024-08-25,Male,36.0,East,2,20-40k,Gold,Mobile App,1,1
C12029,2024-12-13,Female,28.0,Bangkok,1,40-70k,Silver,Online Web,1,0
C12030,2025-05-14,M,31.0,Bangkok,2,40-70k,Platinum,Mobile App,1,1
C12031,2026-04-03,Female,24.0,North,2,40-70k,Silver,Online Web,0,1
C12032,2025-07-02,Female,39.0,Bangkok,1,40-70k,Gold,Mobile App,0,1
C12033,2025-02-24,Female,37.0,Central,3,20-40k,Silver,In-Store,1,1
C12034,2025-03-04,Female,32.0,Bangkok,1,<20k,Bronze,In-Store,1,1
C12035,2025-04-05,f,,Northeast,1,70-120k,Gold,Online Web,1,1
C12036,2025-03-14,Female,40.0,Central,3,20-40k,Bronze,In-Store,1,0
C12037,2024-11-30,F,33.0,Bangkok,3,70-120k,Silver,In-Store,1,0
C12038,2024-12-18,F,43.0,Central,2,>120k,Gold,In-Store,1,1
C12039,2025-03-13,M,26.0,Central,2,20-40k,Bronze,Online Web,0,1
C12040,2025-01-03,Male,32.0,North,2,70-120k,Gold,Mobile App,1,1
C12041,2024-12-18,Male,59.0,Central,2,40-70k,Bronze,In-Store,1,0
C12042,2025-04-11,F,27.0,Northeast,2,70-120k,Gold,Mobile App,1,1
C12043,2024-11-05,Male,29.0,Central,1,40-70k,Silver,In-Store,1,1
C12044,2024-12-27,Female,20.0,Central,3,40-70k,Gold,In-Store,1,1
C12045,2026-01-16,Female,18.0,Central,2,<20k,Bronze,Online Web,1,1
C12046,2024-11-03,F,31.0,Central,2,70-120k,Silver,In-Store,1,1
C12047,2025-04-23,F,37.0,Bangkok,2,>120k,Silver,In-Store,0,1
C12048,2024-08-21,Male,18.0,North,3,20-40k,Silver,In-Store,1,1
C12049,2024-11-20,Male,,Bangkok,2,40-70k,Silver,In-Store,1,0
C12050,2025-11-23,Female,20.0,Bangkok,2,40-70k,Bronze,In-Store,0,0
C12051,2025-01-26,Female,39.0,Bangkok,2,20-40k,Silver,In-Store,0,1
C12052,2024-11-29,F,44.0,Bangkok,2,20-40k,Bronze,Online Web,0,0
C12053,2024-08-21,F,30.0,South,2,40-70k,Gold,In-Store,1,0
C12054,2024-08-13,Male,52.0,Northeast,1,70-120k,Platinum,Online Web,0,1
C12055,2024-08-29,m,31.0,South,1,40-70k,Silver,Online Web,1,1
C12056,2024-08-26,Female,45.0,Northeast,1,<20k,Gold,In-Store,1,0
C12057,2026-03-18,Male,27.0,Northeast,1,40-70k,Platinum,Mobile App,1,1
C12058,2025-05-04,F,20.0,South,2,70-120k,Gold,In-Store,0,0
C12059,2025-04-27,Female,42.0,Bangkok,2,>120k,Platinum,Mobile App,0,1
C12060,2024-12-22,Female,45.0,North,1,,Silver,In-Store,1,0
C12061,2024-10-08,Male,23.0,Bangkok,1,70-120k,Gold,In-Store,0,0
C12062,2025-08-29,Female,29.0,Central,1,20-40k,Gold,In-Store,1,0
C12063,2024-10-25,F,39.0,Bangkok,1,40-70k,Gold,In-Store,1,0
C12064,2025-07-06,f,28.0,North,1,70-120k,Silver,In-Store,0,0
C12065,2024-08-18,F,23.0,Northeast,2,40-70k,Bronze,Online Web,1,0
C12066,2024-08-24,Male,27.0,Bangkok,1,40-70k,Gold,In-Store,1,1
C12067,2026-02-22,M,40.0,Northeast,1,<20k,Bronze,In-Store,1,0
C12068,2025-05-01,M,34.0,Bangkok,1,40-70k,Gold,In-Store,1,0
C12069,2025-03-17,F,29.0,North,1,20-40k,Bronze,In-Store,1,0
C12070,2026-01-06,F,18.0,North,1,<20k,Bronze,In-Store,1,1
C12071,2025-07-15,Female,43.0,Bangkok,2,40-70k,Silver,In-Store,1,1
C12072,2024-11-22,Male,34.0,Bangkok,3,40-70k,Silver,In-Store,0,1
C12073,2025-05-10,F,28.0,Bangkok,1,<20k,Silver,In-Store,0,0
C12074,2025-11-14,Female,48.0,North,1,40-70k,Bronze,In-Store,0,1
C12075,2026-06-12,Female,31.0,Bangkok,1,<20k,Bronze,In-Store,0,0
C12076,2024-11-16,Male,48.0,North,2,40-70k,Platinum,Mobile App,1,1
C12077,2024-11-25,Male,25.0,Central,1,<20k,Bronze,In-Store,0,0
C12078,2026-04-13,M,26.0,,1,40-70k,Silver,In-Store,1,1
C12079,2025-04-25,Female,39.0,North,1,40-70k,Bronze,Online Web,0,0
C12080,2024-11-06,Female,23.0,Central,3,40-70k,Silver,Mobile App,1,1
C12081,2024-08-29,F,37.0,North,3,20-40k,Gold,Online Web,1,1
C12082,2024-10-03,F,,Bangkok,1,20-40k,Silver,In-Store,1,0
C12083,2025-06-02,female,22.0,Bangkok,2,,Platinum,Mobile App,1,1
C12084,2025-05-07,M,43.0,Bangkok,3,20-40k,Silver,In-Store,1,0
C12085,2025-03-16,M,28.0,Bangkok,1,>120k,Platinum,In-Store,0,0
C12086,2026-03-20,F,31.0,Bangkok,1,20-40k,Gold,In-Store,0,0
C12087,2024-11-02,male,33.0,Central,1,70-120k,Bronze,Mobile App,1,0
C12088,2024-08-30,Male,52.0,Bangkok,2,40-70k,Bronze,In-Store,0,0
C12089,2025-03-07,f,35.0,South,3,70-120k,Gold,In-Store,0,0
C12090,2026-04-02,Male,28.0,Bangkok,3,20-40k,Bronze,In-Store,0,1
C12091,2024-09-03,F,49.0,Central,1,20-40k,Silver,In-Store,1,0
C12092,2026-03-19,F,35.0,Central,1,40-70k,Bronze,In-Store,1,1
C12093,2024-11-04,Female,41.0,Northeast,2,40-70k,Bronze,In-Store,0,1
C12094,2026-06-19,Male,18.0,Bangkok,1,,Bronze,In-Store,1,0
C12095,2025-06-29,Female,44.0,Central,3,<20k,Bronze,In-Store,0,1
C12096,2024-11-09,M,25.0,East,1,40-70k,Silver,In-Store,1,1
C12097,2024-10-27,Male,22.0,Central,1,>120k,Gold,Mobile App,1,0
C12098,2025-01-03,Female,40.0,Northeast,3,>120k,Gold,In-Store,1,0
C12099,2026-02-13,Female,28.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C12100,2025-01-19,M,23.0,Central,2,20-40k,Silver,In-Store,0,1
C12101,2025-06-11,F,21.0,North,3,40-70k,Bronze,In-Store,1,0
C12102,2024-12-30,Male,18.0,Northeast,2,20-40k,Gold,In-Store,1,1
C12103,2026-03-04,Female,23.0,Northeast,3,40-70k,Bronze,In-Store,0,1
C12104,2025-05-20,Male,42.0,North,1,40-70k,Platinum,Mobile App,1,1
C12105,2024-09-10,Female,34.0,Bangkok,1,20-40k,Silver,In-Store,1,0
C12106,2025-09-06,Female,38.0,East,1,40-70k,Silver,In-Store,0,1
C12107,2025-07-17,Male,31.0,Northeast,1,40-70k,Silver,In-Store,0,0
C12108,2026-04-05,Female,38.0,Northeast,2,<20k,Silver,Online Web,1,0
C12109,2024-08-09,f,38.0,Bangkok,1,40-70k,Gold,Online Web,1,0
C12110,2025-03-01,Male,26.0,Northeast,2,20-40k,Silver,In-Store,1,0
C12111,2025-02-13,F,32.0,Northeast,3,20-40k,Bronze,In-Store,0,0
C12112,2024-10-07,F,29.0,Bangkok,1,40-70k,Gold,In-Store,1,0
C12113,2024-08-12,Male,38.0,Bangkok,2,70-120k,Gold,In-Store,1,1
C12114,2025-02-26,Female,27.0,Central,1,70-120k,Platinum,In-Store,1,0
C12115,2025-09-02,Male,20.0,Central,3,70-120k,Silver,Mobile App,1,1
C12116,2024-08-18,Male,45.0,Bangkok,1,20-40k,Gold,In-Store,0,1
C12117,2024-09-17,male,32.0,South,2,20-40k,Silver,In-Store,0,0
C12118,2026-05-12,female,27.0,Bangkok,2,,Silver,Mobile App,1,0
C12119,2025-09-02,female,,South,1,,Silver,In-Store,1,0
C12120,2025-12-26,Female,34.0,North,3,20-40k,Bronze,Online Web,1,1
C12121,2024-09-02,F,31.0,Bangkok,1,20-40k,Gold,In-Store,0,1
C12122,2025-12-18,Female,39.0,Bangkok,2,70-120k,Silver,In-Store,1,0
C12123,2025-04-06,F,27.0,North,1,70-120k,Platinum,Mobile App,1,1
C12124,2025-06-06,F,45.0,,2,70-120k,Silver,In-Store,0,0
C12125,2025-04-15,F,33.0,Bangkok,1,70-120k,Gold,In-Store,1,1
C12126,2024-11-20,F,43.0,South,3,40-70k,Platinum,Mobile App,1,1
C12127,2026-03-05,Male,24.0,Bangkok,2,<20k,Silver,In-Store,1,1
C12128,2026-04-07,F,23.0,Northeast,3,20-40k,Bronze,In-Store,0,1
C12129,2025-03-09,Female,,South,1,40-70k,Gold,Mobile App,1,1
C12130,2025-07-11,F,46.0,East,3,70-120k,Silver,Online Web,1,0
C12131,2025-02-19,Female,47.0,Bangkok,2,>120k,Platinum,In-Store,1,1
C12132,2025-05-01,M,41.0,Northeast,2,40-70k,Silver,In-Store,1,1
C12133,2026-01-05,Female,35.0,Bangkok,2,20-40k,Bronze,Online Web,1,0
C12134,2024-12-05,f,26.0,Bangkok,1,,Platinum,In-Store,1,0
C12135,2025-03-15,Female,43.0,Central,3,70-120k,Gold,Mobile App,0,1
C12136,2024-08-26,Male,41.0,Central,1,<20k,Gold,Mobile App,1,1
C12137,2025-08-05,male,30.0,Northeast,1,40-70k,Bronze,Mobile App,1,1
C12138,2025-04-05,M,43.0,Northeast,1,<20k,Bronze,In-Store,0,1
C12139,2025-06-07,Female,34.0,Bangkok,1,40-70k,Bronze,In-Store,1,1
C12140,2024-08-28,Male,43.0,North,1,<20k,Bronze,In-Store,0,0
C12141,2025-05-04,Male,44.0,Central,3,<20k,Bronze,In-Store,1,0
C12142,2026-04-30,Male,29.0,Bangkok,1,40-70k,Bronze,In-Store,1,0
C12143,2026-03-13,f,43.0,East,3,20-40k,Bronze,In-Store,1,1
C12144,2025-04-13,Male,25.0,South,1,20-40k,Silver,Online Web,1,1
C12145,2025-05-28,Female,33.0,Bangkok,1,20-40k,Bronze,Online Web,0,1
C12146,2024-09-02,M,50.0,Bangkok,1,>120k,Silver,In-Store,1,0
C12147,2025-01-10,Male,29.0,Northeast,1,,Bronze,In-Store,1,0
C12148,2025-03-06,Female,33.0,Bangkok,1,20-40k,Gold,In-Store,1,1
C12149,2025-01-17,Female,34.0,North,1,70-120k,Silver,Online Web,1,0
C12150,2025-10-24,Female,39.0,North,2,<20k,Bronze,In-Store,1,1
C12151,2025-01-23,M,32.0,Bangkok,3,<20k,Bronze,Mobile App,1,1
C12152,2025-05-05,M,48.0,North,2,<20k,Silver,In-Store,1,0
C12153,2026-05-19,Male,42.0,Bangkok,1,20-40k,Bronze,In-Store,1,0
C12154,2024-10-31,M,32.0,East,1,>120k,Silver,In-Store,0,0
C12155,2024-12-22,Female,39.0,Bangkok,1,40-70k,Platinum,In-Store,1,1
C12156,2026-01-16,Male,33.0,Northeast,3,70-120k,Silver,Online Web,1,0
C12157,2025-07-23,F,32.0,Northeast,3,,Silver,Online Web,0,0
C12158,2025-01-20,Female,39.0,East,2,40-70k,Silver,In-Store,1,1
C12159,2026-02-20,Male,39.0,Bangkok,1,40-70k,Bronze,In-Store,0,0
C12160,2025-04-29,M,39.0,East,2,40-70k,Bronze,In-Store,1,1
C12161,2025-05-15,Male,18.0,Northeast,3,40-70k,Bronze,In-Store,0,0
C12162,2026-03-23,Female,46.0,Central,2,20-40k,Bronze,Online Web,0,1
C12163,2026-04-14,F,40.0,Central,1,70-120k,Bronze,In-Store,1,0
C12164,2024-11-26,Male,26.0,Northeast,2,20-40k,Platinum,In-Store,1,0
C12165,2024-10-14,Female,29.0,Central,3,40-70k,Bronze,Mobile App,0,1
C12166,2025-05-29,F,32.0,Bangkok,2,,Silver,In-Store,1,0
C12167,2025-05-03,M,33.0,,3,40-70k,Silver,Mobile App,0,0
C12168,2024-12-31,Female,45.0,Northeast,1,70-120k,Bronze,Online Web,1,0
C12169,2025-01-04,Female,41.0,Central,2,20-40k,Platinum,Mobile App,0,1
C12170,2026-04-14,F,19.0,Bangkok,2,70-120k,Bronze,Mobile App,0,1
C12171,2026-05-24,F,39.0,Bangkok,2,70-120k,Platinum,Mobile App,0,1
C12172,2024-11-14,M,29.0,South,2,40-70k,Bronze,In-Store,0,1
C12173,2025-06-24,M,27.0,Bangkok,1,40-70k,Bronze,In-Store,0,1
C12174,2025-01-23,F,31.0,Bangkok,1,>120k,Bronze,Mobile App,1,1
C12175,2025-04-11,Male,51.0,,1,20-40k,Gold,In-Store,1,1
C12176,2025-01-01,f,48.0,Northeast,1,<20k,Silver,In-Store,1,1
C12177,2024-11-30,Female,52.0,Bangkok,3,70-120k,Gold,Online Web,0,1
C12178,2025-07-26,Female,30.0,Central,1,70-120k,Bronze,Online Web,0,1
C12179,2025-07-19,f,44.0,Northeast,1,<20k,Bronze,Mobile App,1,1
C12180,2025-06-14,Female,,Central,2,40-70k,Bronze,In-Store,1,0
C12181,2024-11-20,Female,43.0,Bangkok,3,40-70k,Bronze,In-Store,1,0
C12182,2024-09-27,Female,32.0,Bangkok,1,70-120k,Gold,In-Store,1,0
C12183,2025-01-08,Female,39.0,Bangkok,1,40-70k,Gold,Online Web,0,0
C12184,2024-09-18,Female,29.0,Bangkok,1,20-40k,Silver,Mobile App,0,1
C12185,2025-07-28,M,36.0,Central,1,40-70k,Silver,In-Store,0,0
C12186,2025-10-05,Male,30.0,South,3,20-40k,Bronze,In-Store,0,0
C12187,2025-06-25,F,48.0,North,1,<20k,Gold,In-Store,1,0
C12188,2025-04-18,Female,39.0,Central,1,,Gold,In-Store,0,1
